Customerkey,First Name,Last Name,Gender,DateFirstPurchase,Customer City
11459,Tasha,Deng,FEMALE,2011-07-27,Port Macquarie
11460,Melvin,Chande,MALE,2011-07-21,Cranbourne
11461,Victor,Jimenez,MALE,2011-07-31,Lavender Bay
11462,Laura,Lin,FEMALE,2011-07-16,Matraville
11463,Alisha,Beck,FEMALE,2013-03-05,Cloverdale
11464,Alejandro,Huang,MALE,2011-07-22,South Melbourne
11465,Louis,Luo,MALE,2011-07-14,Gold Coast
11466,Grant,Tang,MALE,2013-05-22,Lavender Bay
11467,Arturo,Zheng,MALE,2013-07-31,St. Leonards
11468,Jaclyn,Andersen,FEMALE,2011-08-08,York
11469,Edwin,Raji,MALE,2013-08-09,York
11470,Jay,Suarez,MALE,2012-01-22,Stuttgart
11471,Latasha,Suarez,FEMALE,2013-05-17,Chatou
11472,Kenneth,Kumar,MALE,2011-07-26,Hawthorne
11473,Grace,Henderson,FEMALE,2013-06-02,Drancy
11474,Melvin,Xu,MALE,2013-09-26,Peterborough
11475,Cesar,Subram,MALE,2013-04-23,London
11476,Erika,Navarro,FEMALE,2013-11-01,Kirkby
11477,Tristan,Hughes,MALE,2013-09-25,Darmstadt
11478,Billy,Hernandez,MALE,2013-04-19,Sèvres
11479,Darryl,Wu,MALE,2012-12-05,Saint Ouen
11480,Colleen,Ma,FEMALE,2012-12-25,Tremblay-en-France
11481,Erica,Hu,FEMALE,2012-01-27,Braunschweig
11482,Adrienne,Torres,FEMALE,2011-09-08,Warrington
11483,Calvin,Chande,MALE,2012-12-22,Paris
11484,Erick,Sai,MALE,2012-01-02,Neunkirchen
11485,Donald,Chandra,MALE,2011-09-14,Esher-Molesey
11486,Ariana,Rogers,FEMALE,2013-11-24,Erlangen
11487,Morgan,Jones,FEMALE,2013-12-15,Dunkerque
11488,Jermaine,Lopez,MALE,2011-10-28,London
11489,Deborah,Goel,FEMALE,2011-10-28,Oxford
11490,Danny,Rubio,MALE,2013-04-04,Paris La Defense
11491,Andre,Perez,MALE,2011-11-07,London
11492,Terrence,Chander,MALE,2012-02-11,Eilenburg
11493,Dawn,Wu,FEMALE,2011-11-14,London
11494,Jimmy,Gutierrez,MALE,2011-12-23,Runcorn
11495,Francis,Jimenez,MALE,2013-10-26,Bonn
11496,Gary,Ortega,MALE,2011-11-30,Warrington
11497,Katrina,Nath,FEMALE,2013-11-04,Newcastle upon Tyne
11498,Arturo,Sun,MALE,2013-02-28,Cliffside
11499,Pedro,Vance,MALE,2013-04-06,Concord
11500,Sarah,Simmons,FEMALE,2013-01-31,Langley
11501,Brandy,Chandra,FEMALE,2013-03-27,Cliffside
11502,Jared,Peterson,MALE,2013-01-30,Shawnee
11503,Dennis,Wu,MALE,2013-05-26,Coronado
11504,Jordan,Baker,FEMALE,2013-05-01,Downey
11505,Jasmine,Powell,FEMALE,2013-02-22,Burnaby
11506,Nicholas,Brown,MALE,2013-03-08,Port Hammond
11507,Isabella,Russell,FEMALE,2013-02-17,Victoria
11508,Elizabeth,Wilson,FEMALE,2013-05-02,Lynnwood
11509,Roger,Harui,FEMALE,2013-07-29,Novato
11510,Seth,Roberts,MALE,2013-03-12,N. Vancouver
11511,Caleb,Perry,MALE,2013-03-13,Lebanon
11512,Natalie,Campbell,FEMALE,2013-12-28,Oak Bay
11513,Alyssa,Howard,FEMALE,2013-06-08,Royal Oak
11514,Dalton,Diaz,MALE,2013-06-24,Tacoma
11515,Shannon,Huang,FEMALE,2011-08-31,Burbank
11516,Mya,Gonzales,FEMALE,2011-09-15,Colma
11517,Katherine,Bryant,FEMALE,2013-06-26,Redwood City
11518,Edward,Washington,MALE,2013-10-27,Milwaukie
11519,Jerome,Navarro,MALE,2013-03-13,Cliffside
11520,Jada,Morgan,FEMALE,2013-02-22,Port Hammond
11521,Ariana,Peterson,FEMALE,2013-03-05,Walla Walla
11522,Christian,Hughes,MALE,2011-09-03,Oregon City
11523,Lucas,Taylor,MALE,2013-02-15,N. Vancouver
11524,Alyssa,Jackson,FEMALE,2013-08-28,Torrance
11525,Ariana,Cook,FEMALE,2011-09-06,Lebanon
11526,Katherine,Diaz,FEMALE,2013-02-03,Westminster
11527,Jenna,Green,FEMALE,2013-02-07,San Gabriel
11528,Joan,Washington,FEMALE,2011-09-12,Glendale
11529,Austin,Bryant,MALE,2011-09-24,Portland
11530,Andrew,Martinez,MALE,2013-01-28,N. Vancouver
11531,Nina,Yuan,FEMALE,2011-08-30,Beverly Hills
11532,Lauren,Miller,FEMALE,2013-04-05,Redmond
11533,Ebony,Gill,FEMALE,2013-05-14,Birmingham
11534,Cameron,Lewis,MALE,2011-09-18,Long Beach
11535,Devin,Nelson,MALE,2011-09-02,Lebanon
11536,Logan,Chow,MALE,2011-09-24,Fremont
11537,Dakota,Ross,MALE,2011-09-21,Colma
11538,Nicole,Taylor,FEMALE,2011-09-16,Palo Alto
11539,Justin,Washington,MALE,2011-09-23,Concord
11540,Alberto,Navarro,MALE,2011-09-13,Coronado
11541,Aidan,Ross,MALE,2011-09-12,Portland
11542,Alejandro,Tang,MALE,2013-05-11,York
11543,Sheena,Chande,FEMALE,2013-12-21,Paris
11544,Joel,Garcia,MALE,2013-08-28,Darmstadt
11545,Reginald,Dominguez,MALE,2013-07-13,Paris
11546,Christine,Chande,FEMALE,2012-12-02,Roubaix
11547,Cindy,Sai,FEMALE,2012-12-25,Paris
11548,Raymond,Sanchez,MALE,2011-12-02,Berkshire
11549,Crystal,Liang,FEMALE,2011-12-21,London
11550,Deb,Torres,FEMALE,2012-01-20,Oxford
11551,Shannon,Alvarez,MALE,2013-03-01,Colombes
11552,Eddie,Rubio,MALE,2014-01-06,Salzgitter
11553,Sharon,Luo,FEMALE,2013-08-22,Reading
11554,Sydney,Simmons,FEMALE,2013-05-08,Tremblay-en-France
11555,Alexandria,Henderson,FEMALE,2013-05-08,Esher-Molesey
11556,Lucas,Evans,MALE,2013-12-21,Warrington
11557,Felicia,Ramos,FEMALE,2013-08-08,York
11558,Ivan,Malhotra,MALE,2013-11-30,Woolston
11559,Frederick,Subram,MALE,2013-11-29,Solingen
11560,Whitney,Srini,FEMALE,2013-12-03,London
11561,Briana,Dominguez,FEMALE,2012-02-19,München
11562,Jarrod,Gonzalez,MALE,2013-06-26,Leipzig
11563,Cesar,Srini,MALE,2013-07-05,London
11564,Jorge,Liang,MALE,2012-02-16,Frankfurt am Main
11565,Erik,Diaz,MALE,2013-09-08,Berks
11566,April,Shan,FEMALE,2013-01-28,Cergy
11567,Carla,Perez,FEMALE,2013-03-15,Berlin
11568,Alexia,Foster,FEMALE,2012-01-10,Cheltenham
11569,Troy,Malhotra,MALE,2013-11-20,West Sussex
11570,Kristin,Andersen,FEMALE,2012-03-25,Berlin
11571,Joel,Sai,MALE,2012-12-12,Orleans
11572,Billy,Moreno,MALE,2012-12-09,Dunkerque
11573,Meagan,Subram,FEMALE,2013-07-27,Woolston
11574,Karla,Luo,FEMALE,2013-03-15,West Sussex
11575,Jackson,Campbell,MALE,2012-01-20,Leeds
11576,Micah,Zhu,MALE,2012-12-15,Croix
11577,Janet,Serrano,FEMALE,2012-12-21,Paris
11578,Trisha,Huang,FEMALE,2012-11-29,Pantin
11579,Clayton,Beck,MALE,2013-07-31,Warrington
11580,Melvin,Raje,MALE,2013-04-16,Berkshire
11581,Cindy,Jordan,FEMALE,2013-02-11,Paris
11582,Claudia,Ma,FEMALE,2012-12-07,Pantin
11583,Karla,Xu,FEMALE,2012-12-21,Chatou
11584,Devin,Carter,MALE,2013-09-16,Neunkirchen
11585,Kari,Perez,FEMALE,2014-01-10,Billericay
11586,Alberto,Romero,MALE,2013-10-28,York
11587,Kevin,Bryant,MALE,2012-11-29,Metz
11588,Candace,Mehta,FEMALE,2012-11-29,Saint-Denis
11589,Ebony,Malhotra,FEMALE,2013-06-04,London
11590,Erika,Diaz,FEMALE,2012-12-01,Drancy
11591,Stacey,Lu,FEMALE,2011-01-11,Versailles
11592,Darrell,Raji,MALE,2011-01-11,Paris
11593,Armando,Moreno,MALE,2011-01-21,Orleans
11594,Corey,Goel,MALE,2013-08-17,Verrieres Le Buisson
11595,Sebastian,Howard,MALE,2013-12-30,Erlangen
11596,Roger,Raje,MALE,2013-10-01,Runcorn
11597,Janelle,Chandra,FEMALE,2014-01-05,Orly
11598,Meredith,Ruiz,FEMALE,2012-03-11,Saarbrücken
11599,Melody,Diaz,FEMALE,2011-01-18,Les Ulis
11600,Linda,Rubio,FEMALE,2013-05-06,Sèvres
11601,Ivan,Raman,MALE,2011-01-19,Versailles
11602,Larry,Gill,MALE,2013-07-10,Salzgitter
11603,Geoffrey,Gonzalez,MALE,2012-01-18,London
11604,Edgar,Sanchez,MALE,2012-01-03,Wokingham
11605,Heidi,Subram,FEMALE,2012-03-08,Stuttgart
11606,Melody,Ramos,FEMALE,2011-01-08,Morangis
11607,Clinton,Moreno,MALE,2011-01-19,Paris
11608,Cesar,Madan,MALE,2013-12-13,Paris La Defense
11609,Eugene,Ye,MALE,2012-01-28,York
11610,Blake,Collins,MALE,2012-01-10,Stoke-on-Trent
11611,Ernest,Lin,MALE,2011-01-23,Orleans
11612,Keith,Andersen,MALE,2012-02-02,Berkshire
11613,Meredith,Prasad,FEMALE,2012-05-13,Leipzig
11614,Katrina,Sharma,FEMALE,2012-05-10,Offenbach
11615,Dwayne,Navarro,MALE,2012-02-22,Lancaster
11616,Casey,Nath,FEMALE,2012-02-03,Milton Keynes
11617,Sean,Brooks,MALE,2011-09-10,Grossmont
11618,Brian,Ramirez,MALE,2013-02-09,Cliffside
11619,Sierra,Young,FEMALE,2013-02-08,Victoria
11620,Megan,Rodriguez,FEMALE,2013-02-08,Bellingham
11621,Leah,She,FEMALE,2013-08-01,Bremerton
11622,Gabriel,Allen,MALE,2013-04-08,Kirkland
11623,Angela,Perry,FEMALE,2011-09-07,Fremont
11624,Ryan,Smith,MALE,2011-09-21,Mill Valley
11625,Zachary,Moore,MALE,2011-09-24,Palo Alto
11626,Destiny,Rogers,FEMALE,2011-09-01,San Francisco
11627,Dalton,Gray,MALE,2013-08-27,Spring Valley
11628,Mariah,Wood,FEMALE,2011-09-12,Bellflower
11629,Isaiah,Wright,MALE,2011-09-25,Newport Beach
11630,Haley,Powell,FEMALE,2011-09-21,Seattle
11631,Antonio,Bennett,MALE,2013-02-07,Langley
11632,Alexandra,Jenkins,FEMALE,2013-01-30,Langford
11633,Thomas,Anderson,MALE,2013-11-13,Burien
11634,Samuel,Collins,MALE,2013-03-11,Puyallup
11635,Darrell,Chande,MALE,2013-02-08,Beverly Hills
11636,Kimberly,Cox,FEMALE,2013-09-11,Daly City
11637,Morgan,Hernandez,FEMALE,2013-02-08,Los Angeles
11638,Antonio,Powell,MALE,2013-10-19,Mill Valley
11639,Angelica,Perry,FEMALE,2013-11-09,Mill Valley
11640,Chloe,Wilson,FEMALE,2013-03-15,Langford
11641,James,Chen,MALE,2013-01-30,Cliffside
11642,Morgan,Hughes,FEMALE,2013-02-09,Oak Bay
11643,Naomi,Munoz,FEMALE,2013-04-21,Burien
11644,Charles,Torres,MALE,2013-05-17,Redmond
11645,Gabriella,Turner,FEMALE,2013-11-10,Salem
11646,Anna,Foster,FEMALE,2013-07-15,Burien
11647,Randy,Wu,MALE,2013-02-15,Cliffside
11648,Kevin,Scott,MALE,2013-08-28,Chula Vista
11649,Ian,White,MALE,2013-04-05,Newport Beach
11650,Caleb,Hayes,MALE,2013-02-15,Glendale
11651,Patricia,Garcia,FEMALE,2013-03-04,Cliffside
11652,Samuel,Russell,MALE,2013-06-26,Vancouver
11653,Sydney,Peterson,FEMALE,2013-04-16,Lebanon
11654,Ariana,Sanchez,FEMALE,2011-10-18,Bellflower
11655,Tamara,Sharma,FEMALE,2013-09-29,Concord
11656,Katelyn,Perez,FEMALE,2013-09-11,Imperial Beach
11657,Megan,Cox,FEMALE,2013-05-25,Novato
11658,Robert,Mitchell,MALE,2013-04-23,Oakland
11659,Miguel,Adams,MALE,2013-05-09,Sooke
11660,Miranda,Gonzales,FEMALE,2013-05-08,Port Hammond
11661,Jeremiah,James,MALE,2013-04-06,Cliffside
11662,Ethan,Kumar,MALE,2013-05-06,Milwaukie
11663,Seth,Williams,MALE,2011-10-28,Walla Walla
11664,Alyssa,Morgan,FEMALE,2011-10-27,Burlingame
11665,Janet,Dominguez,FEMALE,2011-10-13,Chula Vista
11666,Angel,Baker,MALE,2011-10-17,Torrance
11667,Blake,Moore,MALE,2013-07-04,Walla Walla
11668,Jada,Collins,FEMALE,2013-12-16,Beverly Hills
11669,Isabella,Simmons,FEMALE,2013-08-18,Tacoma
11670,Jacqueline,Perry,FEMALE,2013-04-13,Grossmont
11671,Jessica,Brown,FEMALE,2011-10-21,El Cajon
11672,Chad,Jai,MALE,2013-07-25,Beverly Hills
11673,Susan,Ye,FEMALE,2013-01-30,Burien
11674,Morgan,Rogers,FEMALE,2013-05-30,Woodland Hills
11675,Devin,Martinez,MALE,2011-10-25,Everett
11676,Alan,Hu,MALE,2013-08-20,Branch
11677,Charles,Walker,MALE,2013-04-05,Haney
11678,Johnny,Chavez,MALE,2011-10-10,Cheyenne
11679,Dalton,Richardson,MALE,2013-10-13,Puyallup
11680,Kaylee,Nelson,FEMALE,2013-09-01,Redmond
11681,Abigail,Jones,FEMALE,2013-03-07,Spokane
11682,Kaitlyn,Hall,FEMALE,2013-09-05,Tacoma
11683,Greg,Taylor,MALE,2011-10-05,El Cajon
11684,Devin,Parker,MALE,2013-07-01,Redmond
11685,Jose,Griffin,MALE,2013-03-11,Milwaukie
11686,Luke,Edwards,MALE,2013-03-08,Glendale
11687,Cody,Torres,MALE,2013-04-12,La Jolla
11688,Victoria,Morris,FEMALE,2011-10-02,Sedro Woolley
11689,Ian,Diaz,MALE,2013-08-26,Edmonds
11690,Caroline,Butler,FEMALE,2011-10-25,Port Orchard
11691,Kaitlyn,Wilson,FEMALE,2013-02-08,Imperial Beach
11692,Caleb,Gonzales,MALE,2013-07-07,Burbank
11693,Hailey,Diaz,FEMALE,2013-01-28,Haney
11694,Jonathon,Ortega,MALE,2013-04-11,Colma
11695,Logan,Campbell,MALE,2013-04-09,Beverly Hills
11696,Mackenzie,Campbell,FEMALE,2011-10-01,Tacoma
11697,Eduardo,Lee,MALE,2013-08-07,Oakland
11698,Jackson,Wright,MALE,2013-03-31,Metchosin
11699,Chase,Peterson,MALE,2013-05-29,Walla Walla
11700,Xavier,Richardson,MALE,2013-02-02,Woodland Hills
11701,David,Hayes,MALE,2013-04-24,Novato
11702,Jenny,Zhou,FEMALE,2013-05-17,Burlingame
11703,Kaylee,Baker,FEMALE,2013-02-13,La Jolla
11704,Evan,Hernandez,MALE,2013-07-07,Santa Cruz
11705,Brooke,Richardson,FEMALE,2011-10-28,Woodland Hills
11706,Blake,Perez,MALE,2013-03-08,Burlingame
11707,Natalie,Cook,FEMALE,2011-10-10,Woodland Hills
11708,Elizabeth,Weisman,FEMALE,2011-10-25,Lincoln Acres
11709,Hailey,Collins,FEMALE,2013-03-11,Victoria
11710,Zoe,Ramirez,FEMALE,2013-11-23,La Jolla
11711,Daniel,Davis,MALE,2013-02-07,N. Vancouver
11712,Shelby,Rogers,FEMALE,2013-02-04,Haney
11713,Kyle,Zhang,MALE,2013-07-07,Kirkland
11714,Alexandria,Long,FEMALE,2013-02-18,San Diego
11715,Chloe,Robinson,FEMALE,2013-12-26,San Gabriel
11716,Evan,Kelly,MALE,2013-05-31,Daly City
11717,Marcus,Jones,MALE,2013-05-25,Corvallis
11718,Sarah,Jones,FEMALE,2013-03-06,Oregon City
11719,Blake,Green,MALE,2013-04-26,Cliffside
11720,Morgan,Morris,FEMALE,2013-05-17,San Diego
11721,Jennifer,Alexander,FEMALE,2013-06-15,Lincoln Acres
11722,Julian,Hughes,MALE,2013-07-30,Bellingham
11723,Luke,Coleman,MALE,2013-01-31,Shawnee
11724,Jason,Carter,MALE,2013-02-05,Shawnee
11725,Jose,Li,MALE,2013-04-01,Burien
11726,Micah,Liang,MALE,2013-10-10,Burien
11727,Benjamin,Taylor,MALE,2011-10-12,National City
11728,Logan,White,MALE,2013-06-11,Woodburn
11729,Caleb,Campbell,MALE,2013-07-27,Kirkland
11730,Emma,Torres,FEMALE,2013-05-11,Redmond
11731,Tanya,Gill,FEMALE,2013-03-16,Burlingame
11732,Erick,Sanchez,MALE,2013-06-09,Cincinnati
11733,Kristi,Schmidt,FEMALE,2014-01-01,Concord
11734,Omar,Chen,MALE,2013-06-21,Coronado
11735,Sydney,Gray,FEMALE,2013-02-24,Lynnwood
11736,Sebastian,Sanchez,MALE,2013-10-17,Fremont
11737,Megan,Martin,FEMALE,2013-02-14,Redwood City
11738,Elijah,Alexander,MALE,2013-02-02,Oak Bay
11739,Aaron,King,MALE,2013-01-13,Shawnee
11740,Jan,Hall,FEMALE,2013-03-07,Vancouver
11741,Tamara,Chander,FEMALE,2011-10-15,Chula Vista
11742,Edward,Lewis,MALE,2011-10-03,Redwood City
11743,Chase,Kelly,MALE,2011-10-25,Spring Valley
11744,Stephanie,Campbell,FEMALE,2013-04-13,Spring Valley
11745,Allison,Gonzalez,FEMALE,2011-10-10,Walla Walla
11746,Seth,Brooks,MALE,2013-01-28,Tacoma
11747,Destiny,Davis,FEMALE,2013-08-07,Edmonds
11748,Blake,Hill,MALE,2013-06-07,Victoria
11749,Eduardo,Jackson,MALE,2013-04-08,Coffs Harbour
11750,Latoya,She,FEMALE,2011-07-14,Newcastle
11751,Victoria,Gonzales,FEMALE,2011-07-08,Melton
11752,Lauren,Bryant,FEMALE,2013-02-27,Goulburn
11753,Felicia,Ortega,FEMALE,2013-04-19,Coffs Harbour
11754,Janet,Ortega,FEMALE,2011-07-16,Malabar
11755,Willie,Pal,MALE,2013-05-31,Hervey Bay
11756,Linda,Ortega,FEMALE,2011-07-28,St. Leonards
11757,Vincent,Cai,MALE,2013-02-23,Cranbourne
11758,Colin,Yuan,MALE,2013-03-30,Darlinghurst
11759,Dawn,Nath,FEMALE,2011-07-10,Cloverdale
11760,Melody,Moreno,FEMALE,2013-03-31,Findon
11761,Edgar,Mehta,MALE,2011-08-05,Hobart
11762,Randall,Gomez,MALE,2011-08-07,Wollongong
11763,Ross,Fernandez,MALE,2013-01-30,Springwood
11764,Jessie,Ramos,FEMALE,2011-09-09,Newcastle
11765,Marc,Torres,MALE,2011-09-12,North Ryde
11766,Candace,Raman,FEMALE,2011-09-19,South Melbourne
11767,Meagan,Madan,FEMALE,2011-09-17,Hawthorne
11768,Clayton,Nara,MALE,2011-09-03,Perth
11769,Haley,Hernandez,FEMALE,2013-04-28,Newton
11770,Peter,Nara,MALE,2013-08-08,Ballard
11771,Isaac,Rivera,MALE,2013-03-31,Marysville
11772,Cameron,Moore,MALE,2011-10-08,Tacoma
11773,Gavin,Diaz,MALE,2011-10-23,El Cajon
11774,Emma,Sanchez,FEMALE,2011-10-26,National City
11775,Sierra,Roberts,FEMALE,2011-10-03,Palo Alto
11776,Seth,Mitchell,MALE,2011-10-05,Santa Cruz
11777,Miranda,Long,FEMALE,2011-10-14,Burlingame
11778,Haley,Henderson,FEMALE,2011-10-27,Sedro Woolley
11779,Sarah,Jackson,FEMALE,2011-10-17,Woodburn
11780,Jessica,Alexander,FEMALE,2011-10-15,Edmonds
11781,Carlos,Gray,MALE,2013-03-06,Daly City
11782,Barbara,Jai,FEMALE,2013-08-02,Burbank
11783,Sara,Mitchell,FEMALE,2013-03-23,San Diego
11784,Jose,Turner,MALE,2013-04-12,Metchosin
11785,Theodore,Diaz,MALE,2013-04-21,Ballard
11786,Ian,Murphy,MALE,2013-12-29,Redmond
11787,Jerry,Nath,MALE,2013-10-13,Burbank
11788,Destiny,James,FEMALE,2013-05-09,Los Angeles
11789,Bailey,Phillips,FEMALE,2013-03-07,National City
11790,Timothy,Gonzalez,MALE,2013-03-11,Chula Vista
11791,Chase,Morgan,MALE,2013-09-29,Spokane
11792,Alexia,Perry,FEMALE,2013-05-03,Colma
11793,Xavier,Rogers,MALE,2013-02-04,Burbank
11794,Lauren,Ross,FEMALE,2013-11-28,Lakewood
11795,Nicole,Thomas,FEMALE,2013-07-12,Downey
11796,Isabel,Jenkins,FEMALE,2011-10-16,Downey
11797,Devin,Coleman,MALE,2011-10-14,Oakland
11798,Brendan,Chande,MALE,2011-10-15,Bremerton
11799,Jessie,Wang,MALE,2011-10-10,Burien
11800,Jennifer,Baker,FEMALE,2013-08-10,Beaverton
11801,Aaron,Sharma,MALE,2013-12-12,Beaverton
11802,Madison,Taylor,FEMALE,2013-02-25,Oak Bay
11803,Jan,Hernandez,FEMALE,2013-07-29,Olympia
11804,Haley,Turner,FEMALE,2013-05-29,Redmond
11805,Richard,Green,MALE,2013-04-23,Beverly Hills
11806,Jennifer,Stewart,FEMALE,2013-02-21,Burlingame
11807,Lucas,Baker,MALE,2013-04-13,National City
11808,James,Parker,MALE,2013-03-26,N. Vancouver
11809,Juan,Gray,MALE,2011-10-21,Beverly Hills
11810,Antonio,Washington,MALE,2011-10-20,Bremerton
11811,Abigail,Brooks,FEMALE,2011-10-15,Colma
11812,Andrew,Rodriguez,MALE,2011-10-03,Walla Walla
11813,Mary,Patterson,FEMALE,2011-10-16,W. Linn
11814,Dalton,Morgan,MALE,2013-06-23,Lake Oswego
11815,Hannah,Patterson,FEMALE,2011-10-02,Tacoma
11816,Joe,Torres,MALE,2011-10-02,Beverly Hills
11817,Morgan,Miller,FEMALE,2011-10-13,Colma
11818,Daniel,Garcia,MALE,2011-10-21,Coronado
11819,Jose,Lal,MALE,2013-02-15,Everett
11820,Katelyn,Lopez,FEMALE,2013-02-09,Victoria
11821,Austin,Johnson,MALE,2013-07-30,Beverly Hills
11822,Rohinton,Wadia,FEMALE,2013-05-20,Lincoln Acres
11823,Morgan,Turner,FEMALE,2013-05-18,Metchosin
11824,Jill,Martin,FEMALE,2013-03-18,Newton
11825,Aimee,She,FEMALE,2011-10-16,Bellflower
11826,Jessie,Alonso,FEMALE,2011-10-27,Beverly Hills
11827,Sara,Baker,FEMALE,2013-02-20,Newton
11828,Katherine,Martinez,FEMALE,2013-04-03,Milwaukie
11829,Sophia,Campbell,FEMALE,2013-03-13,Seattle
11830,Taylor,Garcia,FEMALE,2011-09-29,Lincoln Acres
11831,Christian,Ross,MALE,2011-10-27,San Carlos
11832,Zoe,Murphy,FEMALE,2013-02-18,Walla Walla
11833,Oscar,Price,MALE,2013-06-12,Oak Bay
11834,Fernando,Flores,MALE,2011-10-22,Mill Valley
11835,Elijah,Russell,MALE,2013-01-10,Metchosin
11836,Garrett,Travers,MALE,2013-03-24,Everett
11837,Haley,Alexander,FEMALE,2011-10-13,San Francisco
11838,Justin,Rodriguez,MALE,2013-05-31,Beaverton
11839,Tyler,Brown,MALE,2011-10-26,Santa Monica
11840,Julian,Patterson,MALE,2013-04-30,Lincoln Acres
11841,Sean,Nelson,MALE,2013-05-20,Langley
11842,Justin,Wilson,MALE,2013-05-12,Olympia
11843,Christy,Nara,FEMALE,2013-02-07,Beaverton
11844,Michele,Alvarez,FEMALE,2013-10-05,Chula Vista
11845,Natalie,Jones,FEMALE,2013-02-13,Shawnee
11846,Savannah,Reed,FEMALE,2013-04-28,Long Beach
11847,Cassidy,Diaz,FEMALE,2013-06-28,Portland
11848,Joshua,Lewis,MALE,2013-07-27,Yakima
11849,Faith,Reed,FEMALE,2013-11-27,La Jolla
11850,Brooke,Ramirez,FEMALE,2013-04-08,Novato
11851,Jada,Mitchell,FEMALE,2013-06-16,Concord
11852,Kyle,Russell,MALE,2013-07-10,Lakewood
11853,Grace,Jones,FEMALE,2013-05-10,Concord
11854,Jason,Mitchell,MALE,2011-10-25,West Covina
11855,Christian,Walker,MALE,2013-04-27,Burlingame
11856,Seth,Hernandez,MALE,2013-11-29,Corvallis
11857,Isabella,Young,FEMALE,2013-10-06,Edmonds
11858,Jordan,Coleman,MALE,2013-03-27,San Gabriel
11859,Blake,Garcia,MALE,2013-04-22,Olympia
11860,Nicole,Walker,FEMALE,2013-07-03,National City
11861,Katherine,Carter,FEMALE,2013-05-14,Westminster
11862,Olivia,Peterson,FEMALE,2013-05-16,Everett
11863,Jessica,Wood,FEMALE,2013-09-03,Sedro Woolley
11864,Elizabeth,Thompson,FEMALE,2013-03-01,Tacoma
11865,Chloe,Rivera,FEMALE,2013-02-17,National City
11866,Lucas,Scott,MALE,2013-02-18,Glendale
11867,Nathaniel,James,MALE,2013-06-04,National City
11868,Jessica,Peterson,FEMALE,2013-02-02,Vancouver
11869,Kaitlyn,Adams,FEMALE,2013-03-20,Westminster
11870,Jillian,Garcia,FEMALE,2013-07-20,Burien
11871,Dalton,Bennett,MALE,2013-02-23,Lynnwood
11872,Faith,Patterson,FEMALE,2011-10-21,Glendale
11873,Ryan,Zhang,MALE,2011-10-07,Spring Valley
11874,Adrian,Bell,MALE,2013-07-19,Woodland Hills
11875,Jonathan,Brown,MALE,2013-04-20,Langford
11876,Madison,White,FEMALE,2013-06-19,Oakland
11877,Alexis,Diaz,FEMALE,2013-10-05,Newport Beach
11878,Christine,Nara,FEMALE,2013-11-30,Ballard
11879,Edgar,Sai,MALE,2013-02-27,Beaverton
11880,Melissa,Sanchez,FEMALE,2013-04-10,Salem
11881,Richard,Mitchell,MALE,2013-12-02,Grossmont
11882,Patrick,Stewart,MALE,2013-02-17,Seattle
11883,Hannah,Anderson,FEMALE,2013-02-21,Burien
11884,Latoya,Shen,FEMALE,2013-02-17,Ballard
11885,Kurt,Sharma,MALE,2011-10-28,Burlingame
11886,Katelyn,Parker,FEMALE,2011-10-28,Santa Monica
11887,Joseph,White,MALE,2013-05-28,Coronado
11888,Aaron,Ross,MALE,2013-03-18,Cliffside
11889,Blake,Patterson,MALE,2013-02-23,Puyallup
11890,Whitney,Lopez,FEMALE,2013-03-29,Berkeley
11891,Jamie,Liang,FEMALE,2013-03-07,Beverly Hills
11892,Julio,Ortega,MALE,2011-09-04,Rhodes
11893,Orlando,Carlson,MALE,2011-08-31,Sydney
11894,Ann,Gonzalez,FEMALE,2011-09-22,Hervey Bay
11895,Dustin,Chander,MALE,2011-09-12,Gold Coast
11896,Frank,Carlson,MALE,2011-09-01,Springwood
11897,Orlando,Ashe,MALE,2011-08-30,South Melbourne
11898,Angela,Henderson,FEMALE,2011-09-14,Brisbane
11899,Brenda,Perez,FEMALE,2011-09-04,Melton
11900,Byron,Carlson,MALE,2011-09-21,Newcastle
11901,Stacy,Alvarez,FEMALE,2011-09-10,Darlinghurst
11902,Drew,Pal,MALE,2013-02-21,Malabar
11903,Kate,Raji,FEMALE,2011-09-21,Caloundra
11904,Kaylee,Cook,FEMALE,2011-09-17,Geelong
11905,Isaiah,Ramirez,MALE,2011-08-29,Hobart
11906,Gabriella,Sanders,FEMALE,2011-09-10,Brisbane
11907,Sarah,Garcia,FEMALE,2011-09-28,Wollongong
11908,Rafael,Tang,MALE,2011-09-19,South Melbourne
11909,Nichole,She,FEMALE,2011-09-20,Rockhampton
11910,Jaclyn,Zheng,FEMALE,2011-10-09,Goulburn
11911,Rachael,Kapoor,FEMALE,2013-06-01,Geelong
11912,Rachael,Sai,FEMALE,2011-10-27,Townsville
11913,Rebecca,Robinson,FEMALE,2013-12-03,Seaford
11914,Meagan,Rana,FEMALE,2011-10-18,Port Macquarie
11915,Philip,Carlson,MALE,2011-10-02,Port Macquarie
11916,Joe,Rana,MALE,2011-10-01,Warrnambool
11917,Roy,Sanz,MALE,2011-10-27,Darlinghurst
11918,Kaylee,Hill,FEMALE,2011-10-13,Coffs Harbour
11919,Warren,Andersen,MALE,2011-10-05,Rockhampton
11920,Adrienne,Gomez,FEMALE,2011-10-10,Brisbane
11921,Gilbert,Zhu,MALE,2013-09-19,Cranbourne
